region_number,s_num,yr,pct_no_particpate,pct_no_adult,pct_offered_drugs,pct_bullied,pct_bullied_others,pct_cyberbully,pct_cyberbully_others,pct_sexual_comment,pct_sad_activity,pct_sad_adult,pct_consider_sui,pct_asked_help,pct_plan_sui,avg_sui_attempts,pct_tell_adult,pct_sui_training,avg_peer_rel,avg_adult_rel,avg_worry_violence,avg_bully_prob,avg_envi,locality_grouping,division_number,sch_id,region_name,division_name,school_name
1,2152,2022,14.1,5.9,9,7.7,3.7,17.6,6.2,20.2,41,37.3,14.9,34.4,58.8,1.4,67.1,14.1,3.9,4.7,2.5,2.9,3.8,division,123,NA,Central Virginia,Richmond City,NA
6,3434,2022,17.2,3.7,16,16.3,4.8,28,6.9,30.5,43.8,46,14.9,42.9,59.3,1.1,77.5,29.1,4.3,4.6,2.3,3.3,3.8,division,080,NA,Western Virginia,Roanoke County,NA
6,1996,2022,18.2,8.6,14.9,11.5,4.5,23.2,6.8,28.8,45.6,41.7,14.2,38,58.1,1.2,72.9,14.1,4,4.4,3.1,3.5,3.5,division,124,NA,Western Virginia,Roanoke City,NA
5,807,2022,18.1,4,22.4,21.2,6.7,32.6,6.3,38.7,48.6,42.9,17.6,36.6,67.6,1,71.3,15.4,4.1,4.2,2.8,3.9,3.2,division,081,NA,Valley,Rockbridge County,NA
5,2246,2022,17.3,4.8,14.9,16.7,5.2,27.1,6.5,30.2,42.1,45.4,14.3,40.4,60.9,1.1,75,18.6,4.3,4.6,2.5,3.3,3.8,division,082,NA,Valley,Rockingham County,NA
7,760,2022,15.9,3,16.7,18,3.4,30.1,6.2,29.7,38.8,49.6,10.1,27.3,61,1.3,83.7,15.5,4.4,4.7,2.7,3.4,3.8,division,083,NA,Southwest,Russell County,NA
6,858,2022,15,3.4,15.6,15.9,4.9,25.8,7.3,34.3,40.9,42.4,15.9,45.6,57.4,1.3,75.1,17.2,4.3,4.7,2.5,3.3,3.8,division,139,NA,Western Virginia,Salem City,NA
7,773,2022,18.2,3.6,16.2,20.8,4.9,29.2,4.3,31.2,40.2,50.2,13.2,35.3,58.8,1.5,83.1,14.6,4.4,4.7,2.5,3.3,3.8,division,084,NA,Southwest,Scott County,NA
4,1010,2022,20.3,4.1,16.4,21.5,6.4,31.1,6,34.3,45.8,42,15.3,37.4,53.5,1.2,76.8,20.7,4,4.5,2.5,3.6,3.5,division,085,NA,Northern Virginia,Shenandoah County,NA
7,805,2022,20.6,5.7,16.9,22.2,4.8,36.8,5.3,36.4,47.3,43.6,15.9,42.2,67.2,1,80.1,18,4,4.5,2.9,3.8,3.3,division,086,NA,Southwest,Smyth County,NA
2,502,2022,21.3,7.2,12,21.7,6.4,31.7,4.2,30.3,47.8,32.1,13.7,26.1,52.2,1.1,65.9,13.3,3.7,4.1,3.2,3.8,2.9,division,087,NA,Tidewater,Southampton County,NA
3,5379,2022,18,5.9,19.5,15.3,4.7,26.4,7,35.5,46.5,39.9,16.3,35.8,54.8,1.2,72.4,20.9,4,4.4,2.8,3.5,3.5,division,088,NA,Northern Neck,Spotsylvania County,NA
3,7648,2022,15.1,6.3,11.2,11.4,3.1,22,5.1,29.6,43.3,42.3,13.2,36.2,58.5,1.1,74,23.6,4.2,4.5,2.6,3.1,3.9,division,089,NA,Northern Neck,Stafford County,NA
5,495,2022,17.2,3,13.2,14.3,3.4,29.3,7.3,34.1,44,47.1,16.8,41,59,1,74.5,18.4,4.1,4.6,3,3.5,3.6,division,126,NA,Valley,Staunton City,NA
2,3116,2022,15.1,7.7,12.2,11.7,4.5,23.2,7.3,26.1,41.3,36.6,13.9,34.6,58.8,1.2,71.3,16.5,3.9,4.3,2.8,3.4,3.5,division,127,NA,Tidewater,Suffolk City,NA
1,159,2022,11.6,5.8,12.7,15.1,4.4,30.2,6.9,28.3,45.3,42.8,19.5,19.4,64.5,1,70.4,8.8,4.1,4.3,2.1,2.8,3.6,division,090,NA,Central Virginia,Surry County,NA
7,986,2022,21.9,3.2,20.2,21.4,4.8,33.2,4.1,35.1,49.5,48,17.2,35.9,59.4,1,78.7,16,4.2,4.6,2.6,3.5,3.5,division,092,NA,Southwest,Tazewell County,NA
2,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,division,128,NA,Tidewater,Virginia Beach City,NA
4,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,division,093,NA,Northern Virginia,Warren County,NA
7,1555,2022,20.1,3.7,17.4,24.2,4.3,34.9,5.5,36.1,48.8,47.5,14.9,37.7,55.4,1.1,77.8,18.6,4.3,4.6,2.4,3.4,3.8,division,094,NA,Southwest,Washington County,NA
5,453,2022,15.1,6.1,24.2,18.3,6.2,28,9.5,34,45.9,42.2,20.1,33,68.1,1.2,63.6,16.1,4,4.4,2.8,3.4,3.4,division,130,NA,Valley,Waynesboro City,NA
3,228,2022,14.2,1.8,12.3,14.9,3.1,29.8,4.8,28.9,39.5,46.9,13.2,33.3,73.3,1.1,79.8,14.9,4.4,4.6,2.3,3.3,3.8,division,207,NA,Northern Neck,West Point,NA
3,353,2022,16.3,5.8,15.2,13,7.1,23.2,7.4,26.6,39.4,36.3,10.5,32.4,64.9,0.8,74.2,21.2,4,4.2,2.7,3.3,3.5,division,095,NA,Northern Neck,Westmoreland County,NA
2,2488,2022,16.4,4.1,15.8,13.7,4.4,26.8,6.7,34.8,49,39.9,16.6,37.6,54.1,1.1,72.1,23.2,4.2,4.4,2.8,3.4,3.7,division,131,NA,Tidewater,Williamsburg-James City County,NA
4,751,2022,16.8,6,14.8,13.4,4.7,24.6,9.3,34.1,45.4,35,15.6,41,59.8,1.1,67,16.9,4.1,4.4,2.7,3.3,3.7,division,132,NA,Northern Virginia,Winchester City,NA
7,703,2022,17.7,4.4,9.3,17.8,1.8,28.4,4.7,25.7,40.3,47.7,13.2,29,65.6,1.2,80.7,14.9,4.4,4.8,2.2,3.2,4,division,096,NA,Southwest,Wise County,NA
7,929,2022,18.3,3.3,13.6,22.4,5.2,31.5,4.8,30.4,43.2,44.6,14.6,40.4,60.3,1.1,78.8,19.3,4.2,4.6,2.4,3.4,3.7,division,097,NA,Southwest,Wythe County,NA
2,3169,2022,15.4,4.3,11.8,10.8,2.9,21.1,4.5,28.1,46,42.5,15.2,39.8,56.3,1.2,76.7,20.5,4.3,4.6,2.2,3,4.1,division,098,NA,Tidewater,York County,NA
2,791,2023,22.2,8.1,8.6,24.5,5.6,30.5,8.1,32.2,36.4,36.3,14.8,35.9,65,2.1,76.9,10.5,4.1,4.5,2.6,3.5,3.7,division,001,NA,Tidewater,Accomack County,NA
5,2214,2023,16.4,4.6,8.7,21.5,4.6,26.7,7.5,31.8,29.9,40.7,9.4,42.8,47.1,2,76,11.3,4.4,4.7,2.5,3,3.9,division,002,NA,Valley,Albemarle County,NA
4,1629,2023,17.6,8.1,13.9,25.7,6.4,28.9,10,34.9,34.6,36.2,11.8,39.6,59.4,2,67.2,12.8,4.2,4.5,3,3.7,3.4,division,101,NA,Northern Virginia,Alexandria City,NA
6,496,2023,22.3,6,8.7,37.3,7.9,42.1,8.5,34.1,36.5,45,11.9,32.2,55.9,1.8,84.1,14.1,4.2,4.7,3,3.9,3.5,division,003,NA,Western Virginia,Alleghany County,NA
8,330,2023,28.3,6.4,13.9,41.2,10.6,37.6,11.5,40.9,42.7,36.7,12.7,40.5,52.4,2.7,72.7,13.6,3.9,4.2,3.1,3.8,3.2,division,004,NA,Southside,Amelia County,NA
5,595,2023,20.8,5.7,10.3,32.1,7.4,35.5,10.6,33.1,35.8,40.8,12.8,44.7,61.8,2.2,75,16.3,4.2,4.6,2.7,3.6,3.7,division,005,NA,Valley,Amherst County,NA
8,359,2023,22.8,6.2,11.4,37.6,9.5,42.3,9.7,42.1,40.4,42.1,12.8,32.6,69.6,2.3,78.3,15.3,4.1,4.5,2.9,3.8,3.4,division,006,NA,Southside,Appomattox County,NA
4,3661,2023,14.6,6.1,4.5,14.6,2.8,20.2,6.3,26.1,25.6,41.7,7.5,32.2,51.4,1.8,79.5,17.8,4.6,4.8,2.5,3,4,division,007,NA,Northern Virginia,Arlington County,NA
5,1462,2023,19.5,7.2,8.4,37,6.8,36.8,7.4,35,37.5,40.8,11.4,38,54.8,2,79.1,11.3,4.2,4.5,2.6,3.7,3.5,division,008,NA,Valley,Augusta County,NA
5,108,2023,24.6,3.7,10.2,34.3,2.8,31.5,4.6,32.4,43.5,55.6,13,42.9,57.1,1.6,81.5,12,4.4,4.9,2.1,3,4.1,division,009,NA,Valley,Bath County,NA
5,1630,2023,19.8,5.3,11.4,29.8,6.3,33.5,9.6,36.3,35,41.4,11.6,41.6,54.2,2,79,15.3,4.4,4.7,2.9,3.7,3.7,division,010,NA,Valley,Bedford County,NA
7,139,2023,21.2,3.8,11.5,36,6.5,27.3,6.5,42.4,36,47.5,13.7,42.1,57.9,1.6,82,12.9,4.4,4.9,2.7,3.6,4,division,011,NA,Southwest,Bland County,NA
6,867,2023,16.4,4.4,5.1,29.3,4.6,30.1,5.2,29.8,28.7,47.1,10.3,38.2,66.3,1.9,84.8,8.1,4.5,4.9,2.3,3.2,4.1,division,012,NA,Western Virginia,Botetourt County,NA
7,223,2023,22.6,4.6,12.1,40.8,8.5,38.1,10.3,49.3,39,43.5,11.2,44,64,2.1,71.7,13.5,4.1,4.5,3,4,3.4,division,102,NA,Southwest,Bristol City,NA
7,403,2023,19.7,4.7,6.9,25.1,7.2,31.3,6.7,32.3,30.3,51.6,11.2,13.3,60,1.6,78.9,12.7,4.5,4.9,2.3,3.1,4,division,014,NA,Southwest,Buchanan County,NA
8,212,2023,24.5,8.7,8,38.7,10.4,35.4,12.3,41,39.6,35.8,18.4,30.8,69.2,2.2,74.1,12.3,4,4.4,3.1,4,3.3,division,015,NA,Southside,Buckingham County,NA
5,236,2023,15.4,3.2,3.8,30.9,5.5,25,7.2,30.9,29.7,50.4,13.1,32.3,45.2,2,81.8,17.4,4.7,5.1,2,3.1,4.1,division,103,NA,Valley,Buena Vista City,NA
5,1257,2023,20.3,6.8,7.2,35.4,6,32,7.4,36.5,36.4,38.6,12.6,33.3,62.3,2.1,77.4,12.7,4.3,4.6,2.6,3.8,3.6,division,016,NA,Valley,Campbell County,NA
3,774,2023,24.4,9.6,11.5,28.7,5.2,32.7,7.8,34.9,42.1,33.2,12.5,29.9,61.9,2,69.4,12.8,4,4.2,3.3,4,3.1,division,017,NA,Northern Neck,Caroline County,NA
7,645,2023,22.7,6.7,10.5,29.3,6.4,35.7,7,32.7,35.7,35,15,30.9,74.2,2.1,76.3,11.9,4.4,4.7,2.5,3.4,3.9,division,018,NA,Southwest,Carroll County,NA
1,81,2023,29,6.5,13.6,35.8,17.3,39.5,7.4,43.2,55.6,38.3,22.2,50,55.6,2,71.6,13.6,4,4.2,3,3.8,3.2,division,019,NA,Central Virginia,Charles City County,NA
8,330,2023,18.9,9.8,10.3,27.9,5.2,29.7,6.1,31.2,34.5,36.4,11.5,39.5,60.5,2.3,79.4,15.2,4.2,4.5,2.3,3.4,3.7,division,020,NA,Southside,Charlotte County,NA
5,627,2023,20.9,6.7,10.7,31.9,8.3,34.8,10.8,38.4,37.6,44.3,14,37.5,51.1,1.9,71.5,12.4,4.2,4.6,3,3.7,3.5,division,104,NA,Valley,Charlottesville City,NA
2,6625,2023,21.1,4.7,6.2,27.1,4.5,26.5,6.1,33.9,35.2,40.2,12,31.1,58.4,1.9,78,13,4.3,4.7,2.7,3.5,3.8,division,136,NA,Tidewater,Chesapeake City,NA
1,8030,2023,21.9,7,9.7,26.6,4.5,29.7,8.4,34.7,34.5,40.3,10.1,38.4,57.8,2,75.9,17.6,4.2,4.4,3,3.7,3.5,division,021,NA,Central Virginia,Chesterfield County,NA
4,393,2023,23.4,5.9,8.9,33.6,8.7,31,12.2,37.9,34.6,41.2,9.2,38.9,55.6,2.1,75.8,11.7,4.3,4.6,2.6,3.6,3.6,division,022,NA,Northern Virginia,Clarke County,NA
3,121,2023,16.5,5.6,6.6,33.1,11.6,35.5,11.6,28.1,47.1,43,11.6,42.9,35.7,2,82.6,9.9,4.2,4.6,2.3,3.3,3.7,division,202,NA,Northern Neck,Colonial Beach,NA
1,396,2023,23.5,5.4,7.6,27.8,6.6,35.9,7.3,40.2,41.2,38.4,15.4,34.4,47.5,1.9,72.5,13.9,4.1,4.7,2.8,3.6,3.6,division,106,NA,Central Virginia,Colonial Heights City,NA
6,78,2023,16.7,2.6,11.5,46.2,12.8,34.6,9,37.2,30.8,41,14.1,45.5,18.2,1.5,74.4,20.5,4.2,4.4,2.6,3.5,3.6,division,023,NA,Western Virginia,Craig County,NA
4,1670,2023,22.9,8.5,8.9,23.4,6,26.5,8,28,37.4,43.6,13,32.7,61.3,2.1,76.1,15.7,4.2,4.6,2.6,3.6,3.8,division,024,NA,Northern Virginia,Culpeper County,NA
8,181,2023,19.1,7.6,13.8,30.4,5,32.6,8.3,31.5,33.7,38.7,12.7,56.5,56.5,2.5,75.7,11,4.2,4.6,2.8,3.6,3.7,division,025,NA,Southside,Cumberland County,NA
6,908,2023,24.4,7.8,12.8,31.5,7.8,33.7,9.3,35.9,40.3,36.8,16.3,42.6,60.8,2.5,72.7,16.5,3.8,4.4,3,3.8,3.4,division,108,NA,Western Virginia,Danville City,NA
7,342,2023,24.1,9.8,8.5,29.8,4.1,38,5,32.7,38.3,48.2,13.5,30.4,67.4,2.2,78.9,19.9,4.3,4.6,2.4,3.6,3.8,division,026,NA,Southwest,Dickenson County,NA
1,690,2023,22.9,7.3,13.6,31.9,8.8,41.9,11.3,41.4,41.6,35.5,16.1,24.3,67.6,2.2,71.9,12,3.9,4.2,3.4,3.8,2.9,division,027,NA,Central Virginia,Dinwiddie County,NA
3,173,2023,18.6,3.1,15,32.9,5.8,38.7,7.5,35.8,40.5,37.6,16.8,31,69,1.6,71.7,10.4,4.1,4.4,3.1,3.9,3.3,division,028,NA,Northern Neck,Essex County,NA
4,27649,2023,13.3,5.8,5.7,16.6,3.4,21.2,6,25.5,24.8,40.9,7.5,34.1,53.1,1.8,78,15,4.5,4.8,2.4,2.9,4.1,division,029,NA,Northern Virginia,Fairfax County,NA
4,506,2023,13.7,4.6,1.6,11.7,1.4,19.8,4.2,23.5,23.1,40.5,5.7,37.9,37.9,1.3,81.4,11.1,4.7,4.8,2.1,2.7,4.3,division,109,NA,Northern Virginia,Falls Church City,NA
4,1943,2023,19,5.8,8.6,31.9,7.1,31.6,7.4,35.5,32.9,40,10.3,38.8,58.2,1.8,76.3,9.7,4.4,4.6,2.5,3.4,3.8,division,030,NA,Northern Virginia,Fauquier County,NA
6,310,2023,23.1,4.7,3.5,36.8,4.2,32.6,6.5,31.3,31.6,47.1,10.3,37.5,50,1.7,79,14.2,4.4,5,2.4,3.2,4.1,division,031,NA,Western Virginia,Floyd County,NA
5,672,2023,22.6,7.9,7.9,29.2,5.1,33.8,6.1,32.1,36.2,43,11.2,41.3,48,1.8,78.3,15.3,4.2,4.6,2.8,3.5,3.7,division,032,NA,Valley,Fluvanna County,NA
6,1102,2023,22.1,6.3,13.3,33.8,10.6,37.7,8.9,39.7,39,43.9,14,38.3,61.7,2.2,75.9,14.8,4.2,4.5,2.9,3.8,3.5,division,033,NA,Western Virginia,Franklin County,NA
2,172,2023,21.5,7.8,13.4,34.9,11,40.7,15.7,35.5,41.9,37.8,18,48.4,64.5,2.4,64.5,14.5,3.7,4.3,2.8,3.7,2.9,division,135,NA,Tidewater,Franklin City,NA
4,2582,2023,22.2,6.9,9.7,31.7,7.2,34.5,8.7,37.5,36.5,40.3,11.6,29.3,54.7,2,73.7,11.8,4.2,4.6,2.8,3.6,3.6,division,034,NA,Northern Virginia,Frederick County,NA
3,477,2023,27.7,6.6,17,36.1,10.9,38.8,11.7,41.1,45.3,39.8,19.9,38.9,63.2,2.2,67.7,15.3,3.9,4.3,3.2,4.1,3,division,110,NA,Northern Neck,Fredericksburg City,NA
7,282,2023,24.9,8.1,8.9,30.5,5,31.2,7.4,32.6,37.6,42.9,8.5,25,75,1.7,78.7,11,4.2,4.5,2.5,3.5,3.8,division,111,NA,Southwest,Galax City,NA
7,396,2023,18.9,4.1,8.3,35.1,4.5,33.6,4.8,35.4,37.6,45.7,14.6,36.2,58.6,2,81.3,10.1,4.5,4.9,2.5,3.2,4.1,division,035,NA,Southwest,Giles County,NA
3,881,2023,22.3,4.9,9.6,31.9,5.4,34.3,8.6,35.4,36.7,44.4,13.1,27.6,57.8,2.1,78.3,16.3,4.2,4.6,2.7,3.6,3.6,division,036,NA,Northern Neck,Gloucester County,NA
1,359,2023,15.7,6.7,9.2,28.7,7.2,33.4,10.6,34.5,35.1,38.4,10.6,36.8,52.6,2.3,73.8,20.6,4.4,4.6,2.6,3.3,3.8,division,037,NA,Central Virginia,Goochland County,NA
7,293,2023,18.6,4.3,9.2,34.1,7.2,34.8,6.1,37.9,39.2,41,16.7,30.6,63.3,1.9,76.5,12.3,4.4,4.8,2.3,3.2,4,division,038,NA,Southwest,Grayson County,NA
5,546,2023,20,9,9.3,26.6,6,28.9,6.8,28.8,33.5,37.7,10.3,35.7,41.1,2.1,78.4,9.2,4.2,4.5,2.7,3.5,3.6,division,039,NA,Valley,Greene County,NA
8,153,2023,21.3,6.5,8.5,40.5,11.8,37.3,14.4,33.3,43.1,38.6,15.7,37.5,70.8,2.5,69.3,10.5,3.8,4.6,3.1,4.1,3.2,division,040,NA,Southside,Greensville County,NA
8,690,2023,25.1,7.9,11.2,33.3,8.7,41.7,9,33.5,34.8,39.1,11.2,32.5,64.9,2.2,69.4,11.7,4.1,4.4,3.1,4,3.3,division,041,NA,Southside,Halifax County,NA
2,2228,2023,22.2,4.9,7.5,25.9,6.4,30.2,9.6,36.4,39.3,40.1,15.1,34.1,60.8,2.1,73.6,13.6,4.1,4.5,2.8,3.6,3.4,division,112,NA,Tidewater,Hampton City,NA
1,503,2023,15.7,3.6,3.8,25.4,1.4,21.1,3.8,33.4,20.7,50.1,4.8,33.3,58.3,2,82.7,21.3,4.8,5.1,2.3,3.2,4.3,division,042,NA,Central Virginia,Hanover County,NA
5,1125,2023,20.7,7.7,8.3,22.4,5.8,30.1,8.7,29.2,35.4,39.1,9.9,38.7,63.1,2.2,74.4,12.8,4.3,4.7,2.6,3.4,3.8,division,113,NA,Valley,Harrisonburg City,NA
1,7174,2023,18.8,6.9,8.2,23.6,6,29.4,8.7,32.5,31.5,40.3,9.9,40.1,56.3,2,76.4,14.3,4.3,4.6,2.9,3.4,3.6,division,043,NA,Central Virginia,Henrico County,NA
6,1057,2023,26.3,7.2,8.6,33,6.6,33.3,7.4,34.7,40.7,38.1,15.1,39.4,55.6,2.1,77.6,13.5,4.1,4.7,2.8,3.7,3.6,division,044,NA,Western Virginia,Henry County,NA
5,41,2023,11.1,3.4,17.1,34.1,2.4,29.3,4.9,48.8,29.3,36.6,14.6,16.7,33.3,2.2,78,14.6,4.7,4.6,2,2.6,4.5,division,045,NA,Valley,Highland County,NA
1,567,2023,27,7,10.1,31.2,9.9,41.1,13.4,42.9,49.2,38.1,21.2,33.3,55,2.6,62.4,14.1,3.7,4.2,3.2,3.9,2.9,division,114,NA,Central Virginia,Hopewell City,NA
2,878,2023,21.5,5,7.4,29.8,6.3,33.6,8,36.9,39,40.1,13.5,39.8,57.6,2,79,15.3,4.2,4.6,2.9,3.7,3.6,division,046,NA,Tidewater,Isle of Wight County,NA
3,105,2023,27.7,3.2,8.6,43.8,14.3,43.8,12.4,41,46.7,53.3,13.3,28.6,57.1,2.1,74.3,11.4,4.1,4.5,2.6,3.9,3.5,division,049,NA,Northern Neck,King and Queen County,NA
3,780,2023,19.3,8.2,7.2,28.2,4.5,25.1,5.3,30.4,34.1,39.4,10,33.3,65.4,1.9,82.1,15,4.2,4.7,2.7,3.6,3.6,division,048,NA,Northern Neck,King George County,NA
3,303,2023,24.3,6.9,11.6,32.7,9.9,40.6,10.9,31,39.9,36.6,12.9,30.8,51.3,2.1,74.3,14.9,4.2,4.5,2.6,3.8,3.5,division,050,NA,Northern Neck,King William County,NA
3,119,2023,29.7,8.7,8.4,39.5,15.1,40.3,19.3,42.9,52.1,39.5,12.6,26.7,40,1.9,71.4,21,3.9,4.2,3.1,3.7,3.1,division,051,NA,Northern Neck,Lancaster County,NA
7,526,2023,24.1,7.5,12.7,33.7,8.9,35.2,10.5,37.6,35.9,37.8,14.1,40.5,60.8,1.9,77.4,15.4,4.2,4.6,2.7,3.4,3.6,division,052,NA,Southwest,Lee County,NA
5,151,2023,17.1,1.7,3.3,19.9,2,20.5,5.3,29.1,26.5,57.6,9.3,35.7,42.9,1.6,85.4,13.2,4.8,5,1.7,2.4,4.5,division,137,NA,Valley,Lexington City,NA
4,13745,2023,12.3,5.3,3.9,14.4,2.1,20,5.4,23.4,23.6,44.3,5.8,36.6,54.3,1.8,82.9,15,4.6,4.9,2.3,2.9,4.2,division,053,NA,Northern Virginia,Loudoun County,NA
5,869,2023,21.7,4.1,5.8,25.8,7.2,31.9,9.4,33.4,38.8,45.2,12.9,31.2,64.3,1.9,78.5,11.5,4.3,4.7,2.5,3.3,3.9,division,054,NA,Valley,Louisa County,NA
8,243,2023,24.6,8.8,11.5,37.9,11.1,41.2,12.3,43.2,43.6,35.4,21.4,30.8,75,2.2,73.3,16.5,4,4.5,2.7,3.7,3.6,division,055,NA,Southside,Lunenburg County,NA
5,1123,2023,21.3,6.6,10.1,29.3,6.6,33.7,9.5,35.5,36.1,39.6,11.9,43.3,59,2.2,73.7,13.4,4,4.4,2.9,3.7,3.4,division,115,NA,Valley,Lynchburg City,NA
4,338,2023,18.5,9.1,5,36.7,5.6,32,8,32,31.1,43.2,9.2,45.2,58.1,2,76.9,16.9,4.1,4.4,2.7,3.5,3.5,division,056,NA,Northern Virginia,Madison County,NA
4,590,2023,29,10.3,12.5,24.2,6.3,34.4,8.8,37.1,46.9,33.9,13.7,38.3,63,2.2,64.9,12.5,3.9,4.3,2.9,3.5,3.4,division,144,NA,Northern Virginia,Manassas Park City,NA
4,1392,2023,27.2,9,12.5,25.9,6.5,31,9.2,32.1,38.8,36.3,13.9,28,53.9,2.2,67.9,10.9,4.1,4.6,2.8,3.7,3.6,division,143,NA,Northern Virginia,Manassas City,NA
6,300,2023,26.2,4.4,8.7,24.3,6,29.7,7.3,31.3,35.3,44.3,15.3,43.5,63,2,76.3,13.3,4.2,4.8,2.8,3.7,3.7,division,116,NA,Western Virginia,Martinsville City,NA
3,193,2023,33,5.4,6.2,38.9,6.2,38.3,7.3,44.6,48.2,39.9,17.6,32.4,55.9,1.7,83.4,11.9,4.2,4.4,2.3,3.5,3.5,division,057,NA,Northern Neck,Mathews County,NA
8,572,2023,25.5,4.3,6.5,26.7,7,35.1,7.5,35.3,37.1,43.9,13.1,40,64,2.2,74.3,11.2,4.1,4.6,3,3.9,3.6,division,058,NA,Southside,Mecklenburg County,NA
3,231,2023,21,8.3,7.4,34.6,7.8,35.9,10.4,38.5,39.8,35.9,14.7,20.6,64.7,2,71,7.8,4.2,4.6,2.5,3.6,3.5,division,059,NA,Northern Neck,Middlesex County,NA
6,1644,2023,17.5,6.4,10.8,30,5,28.5,7.4,35.5,33.2,42.6,10.3,36.3,52.6,1.9,81.1,13.3,4.3,4.6,2.7,3.5,3.7,division,060,NA,Western Virginia,Montgomery County,NA
5,299,2023,22.2,4.5,12.4,37.1,10.7,41.1,6.7,36.5,43.1,44.8,16.1,39.6,64.6,1.8,74.2,13.7,4.2,4.6,2.8,3.7,3.5,division,062,NA,Valley,Nelson County,NA
1,607,2023,18.8,5.6,7.6,33.3,3.6,34.3,8.6,35.4,36.9,38.7,10.7,29.2,60,2.1,74.8,9.2,4.3,4.5,2.9,3.7,3.6,division,063,NA,Central Virginia,New Kent County,NA
2,3579,2023,22.1,6.2,9.4,26.7,6.4,32.7,9.6,35.6,38.8,38.3,14.5,32.9,57.8,2.2,71.2,14,3.9,4.4,3,3.8,3.4,division,117,NA,Tidewater,Newport News City,NA
2,4199,2023,24.4,6.8,12.4,29.5,8.6,33.5,11.6,39.7,39.7,35.8,16.5,34.6,60.3,2.2,68.8,14.7,3.9,4.3,3.1,3.7,3.2,division,118,NA,Tidewater,Norfolk City,NA
2,256,2023,22,6.3,10.5,35.9,8.2,32.4,10.9,35.9,41.8,39.1,15.6,20,70,2.5,74.6,11.7,3.9,4.3,2.8,3.9,3.4,division,065,NA,Tidewater,Northampton County,NA
3,214,2023,18.6,6.9,10.3,29.4,9.3,35.5,7,34.1,36.4,37.4,15,25,65.6,2.3,80.8,10.7,4.2,4.6,2.8,3.4,3.7,division,066,NA,Northern Neck,Northumberland County,NA
7,156,2023,22.8,5,6.4,30.1,6.4,33.3,9,30.1,34,50.6,16.7,34.6,61.5,1.9,82.1,12.8,4.5,5,2.1,3,4.4,division,119,NA,Southwest,Norton City,NA
8,268,2023,22.9,6.7,9,28.7,4.1,30.6,8.6,30.2,39.9,45.5,10.8,41.4,72.4,2.1,79.5,12.7,4.2,4.7,2.8,3.6,3.6,division,067,NA,Southside,Nottoway County,NA
4,922,2023,22.6,8,7.7,32.9,6.2,35.6,7.2,32.6,37.2,38.7,10.4,41.7,56.2,2.1,76.9,10.4,4.1,4.6,2.8,3.8,3.5,division,068,NA,Northern Virginia,Orange County,NA
4,481,2023,21,5,8.3,37.2,7.5,39.5,7.9,34.9,37.8,43,12.1,32.8,62.1,2,83.2,13.9,4.3,4.7,2.7,3.7,3.8,division,069,NA,Northern Virginia,Page County,NA
6,432,2023,19.1,5.1,4.4,24.5,6.9,25.9,4.9,27.1,31.9,43.3,9,33.3,53.8,1.6,79.4,10.2,4.6,4.9,2.4,3.1,4.1,division,070,NA,Western Virginia,Patrick County,NA
1,387,2023,28.1,9,11.4,32.3,6.7,41.3,12.1,39.8,43.9,30.7,17.6,42.6,70.6,2.7,71.8,12.7,3.5,4.2,3.3,4,2.9,division,120,NA,Central Virginia,Petersburg City,NA
6,1514,2023,21.4,6.4,9.2,31.6,8.4,34.7,9,33.1,38.7,40.7,14.6,35,58.3,2,77.8,12.5,4.2,4.6,2.6,3.8,3.6,division,071,NA,Western Virginia,Pittsylvania County,NA
2,420,2023,14.9,4.1,2.1,23.6,2.6,27.4,4.3,31.2,26.4,49.8,8.8,32.4,48.6,1.6,83.6,11.7,4.5,5,2,2.9,4.1,division,142,NA,Tidewater,Poquoson City,NA
2,2003,2023,24.1,7,11.6,27.6,7.5,32.1,10.6,34.3,42.8,40,17.1,31.1,57,2.1,68.7,12.5,3.9,4.4,3.1,3.8,3.2,division,121,NA,Tidewater,Portsmouth City,NA
1,766,2023,16.2,5.4,8.4,26.1,3.4,29.1,6.4,29.4,26,43.6,8.1,29,50,1.9,81.9,20.5,4.5,4.7,2.5,3.3,3.9,division,072,NA,Central Virginia,Powhatan County,NA
8,204,2023,22.5,7.1,14.7,35.8,10.8,32.8,9.8,48,47.5,43.1,16.7,41.2,55.9,2.3,72.5,16.2,3.9,4.4,3,4.2,3.3,division,073,NA,Southside,Prince Edward County,NA
1,833,2023,23.7,8.6,9,30.9,6.2,32.4,6.6,40.2,43.2,39,16.8,29.8,52.5,1.9,73.2,10.9,4,4.4,3.1,4,3.4,division,074,NA,Central Virginia,Prince George County,NA
4,11602,2023,20.6,8.7,7.3,23.2,4.8,26.8,7.1,33.4,33.8,37,10.5,34.6,60.2,2,77.8,17,4.2,4.5,2.8,3.5,3.6,division,075,NA,Northern Virginia,Prince William County,NA
